user_id,article_1,article_2,article_3,article_4,article_5
235092,218028,214753,209236,215613,202559
235093,123614,123289,182256,29766,124350
235094,182394,162655,59758,160974,225055
235095,271262,284773,313920,236566,58580
235096,183176,181585,354086,224354,159938
235097,283009,39894,289003,30389,352979
235098,336254,331116,157478,57966,97530
235099,336220,289090,354086,235854,181585
235100,289003,277107,39894,157478,336254
235101,158536,162655,199198,182394,225055
235102,183176,181585,202388,70591,158719
235103,276970,257291,161425,108855,156625
235104,123757,124352,172576,157844,161425
235105,59057,161506,214206,63307,161801
235106,160974,162655,182394,199198,160417
235107,336245,235854,57748,234698,183876
235108,158536,162655,158082,199198,300470
235109,160974,199198,182394,160417,225055
235110,123289,124350,124194,124748,124177
235111,183176,233688,181585,111043,47854
235112,168623,124228,123757,123818,123909
235113,315105,271261,157076,352983,336223
235114,96210,166129,96260,57748,58619
235115,183176,111043,283505,215993,208150
235116,284547,64329,156619,206934,235230
235117,108855,257291,313602,156654,286321
235118,343256,168416,168401,266024,10630
235119,168623,123909,276970,237524,160453
235120,160974,162655,182394,158536,199198
235121,336220,289090,234267,235854,235616
235122,160974,162655,158536,182394,159034
235123,331116,336254,157478,289003,218028
235124,162655,160974,182394,199198,313504
235125,336245,96210,183176,288440,20691
235126,336223,31836,48403,59057,288320
235127,160974,158536,162655,182394,300470
235128,168623,276970,285379,123909,299152
235129,218028,57966,199372,87215,157478
235130,336223,59057,288320,133160,214206
235131,124177,124748,284422,236444,288293
235132,277107,283009,39894,336254,289003
235133,96210,271262,194289,58580,336245
235134,160974,162655,300180,300470,182394
235135,336254,218028,157478,199372,87213
235136,218028,202355,199474,215613,214753
235137,158536,162655,182394,199198,225055
235138,336245,20691,183176,96210,111043
235139,271262,284773,313920,225010,284583
235140,160974,162655,182394,158536,199198
235141,183176,111043,235854,277492,128260
235142,36162,255928,277107,256026,283009
235143,336254,289003,331116,57966,285849
235144,293513,209013,288528,205869,159275
235145,331116,157478,336254,289003,234195
235146,277107,235105,352979,283009,289003
235147,160974,182394,199198,300470,225055
235148,160974,162655,300470,158536,202557
235149,277492,119534,159938,128260,354086
235150,336220,277492,289090,277491,235854
235151,283009,277107,39894,331116,289003
235152,199474,336250,321407,199372,331116
235153,158536,162655,160974,199198,300470
235154,336254,277107,39894,283009,289003
235155,161801,63307,141004,214283,31520
235156,336254,331116,79851,284470,202320
235157,293114,124748,123909,293050,70999
235158,336220,337192,70214,234607,289090
235159,352979,331116,336254,202320,206415
235160,336220,234267,235616,234269,277491
235161,336221,289090,235616,95716,235870
235162,183176,336220,119534,235854,289090
235163,160974,162655,160417,158082,162765
235164,336220,284096,289090,337192,235854
235165,162655,182394,199198,160974,272143
235166,124350,123289,338340,124748,124176
235167,205824,211442,30760,36162,205958
235168,160974,162655,199198,182394,300470
235169,283009,277107,39894,331116,73506
235170,293513,96210,50504,245161,96986
235171,293513,205869,288528,337143,208970
235172,160974,162655,182394,160417,199198
235173,39894,352979,331116,30389,289003
235174,160974,182394,199198,225055,160417
235175,283009,331116,39894,289003,336254
235176,96210,235468,20691,236266,233842
235177,160974,162655,199198,182394,166580
235178,96210,58580,225010,20691,202416
235179,96210,336245,20691,293513,16087
235180,31836,288320,59057,133160,214206
235181,158536,162655,199198,182394,300470
235182,158536,160974,162655,182394,199198
235183,124350,124176,123289,123826,236862
235184,160974,225055,182394,160417,158536
235185,336220,337192,277491,235854,235616
235186,183176,224354,181585,111043,119534
235187,96210,58580,271262,236566,277067
235188,124194,283392,236444,338340,123289
235189,277107,283009,289003,352979,336254
235190,336254,331116,289003,157478,57966
235191,234698,336221,300082,64409,235870
235192,160974,162655,182394,199198,158536
235193,162655,156808,160417,300470,59758
235194,160974,158536,162655,182601,300470
235195,336223,59057,48403,119193,31836
235196,336245,96210,293513,236983,206768
235197,336221,32082,234698,29953,352902
235198,96210,271262,58580,284773,336245
235199,277107,283009,39894,352979,285997
235200,315105,235616,234698,29953,234269
235201,160974,162655,182394,199198,158536
235202,158536,162655,199198,225055,300470
235203,20691,96210,336245,233742,57616
235204,157478,289003,57966,97530,199372
235205,277492,337192,284096,352901,336220
235206,36162,277107,235105,331116,283009
235207,158536,182394,225055,199198,59758
235208,158536,162655,199198,225055,182394
235209,50644,30760,36162,234481,70986
235210,336220,289090,337192,235854,284096
235211,211442,205824,36162,30760,277107
235212,160974,225055,160417,199198,182394
235213,331116,97530,336254,166322,199372
235214,183176,354086,336220,277491,289090
235215,96210,271262,225010,284773,236610
235216,168623,124228,161425,276970,156625
235217,183176,159938,119534,277492,307779
235218,162655,182394,59758,166580,272143
235219,158536,162655,199198,182394,59758
235220,31836,59057,288320,336223,63307
235221,157478,289003,336254,206785,207603
235222,277492,277491,284096,337192,70591
235223,158536,162655,199198,182394,225055
235224,234698,336221,64409,236338,156964
235225,161506,59057,236553,264771,133160
235226,336254,331116,157478,97530,57966
235227,50644,331116,235105,336254,158772
235228,199197,284547,313431,235440,235230
235229,39894,352979,30389,331116,336254
235230,237822,199474,161580,205869,160748
235231,158536,162655,160974,182394,300470
235232,293301,257291,233717,156447,276946
235233,158536,162655,199198,225055,300470
235234,276970,123909,124228,257291,108855
235235,234698,32082,156964,315105,95716
235236,83534,156355,338339,198225,140528
235237,160974,182394,199198,225055,300470
235238,160974,158536,199198,162655,182394
235239,234698,156964,336221,300082,235870
235240,111043,233688,336245,215993,128260
235241,336245,96210,288440,271262,283764
235242,336254,277107,352979,289003,283009
235243,160974,162655,225055,199198,158536
235244,124748,235028,124228,123909,172576
235245,293301,257291,233717,289126,156654
235246,96210,271262,225010,284773,194289
235247,218028,331116,336254,289003,202355
235248,336245,96210,20691,288440,233742
235249,158536,162655,199198,225055,202557
235250,160974,199198,160417,182394,158082
235251,272143,162655,199198,160974,182394
235252,277107,336254,289003,352979,283009
235253,277107,283009,352979,39894,289003
235254,336221,234698,235616,234269,29953
235255,331116,336254,277107,352979,39894
235256,160974,182394,162655,199198,225055
235257,31836,59057,58837,336223,235824
235258,168623,123757,123290,276970,161425
235259,160974,162655,199198,59758,158536
235260,183176,336220,159938,235854,119534
235261,124194,234411,235430,284422,283392
235262,160974,182394,199198,225055,158536
235263,96210,20691,336245,271262,277067
235264,336221,234698,315105,64409,95716
235265,235105,352979,283009,206571,158772
235266,293513,270607,96210,50504,158882
235267,124194,123289,124350,283392,124177
235268,336245,293513,57748,96210,337143
235269,59057,161506,63307,161801,236553
235270,331116,352979,336254,289003,283009
235271,199372,202355,157478,57966,206785
235272,336220,289090,336221,160142,234269
235273,160974,162655,158536,199198,182394
235274,214709,123757,124228,123909,276970
235275,160974,158536,162655,182394,300470
235276,234698,315105,300082,235870,95716
235277,233717,257291,284452,42883,276946
235278,331116,289003,336254,202381,57966
235279,158772,277107,206571,206415,96877
235280,277492,284096,235854,336220,337192
235281,235616,289090,234269,277491,336221
235282,160974,199198,182394,225055,300470
235283,160974,182394,199198,158536,225055
235284,168623,124228,25325,123818,156625
235285,158536,160417,199198,300470,182394
235286,235616,234267,289090,336221,234269
235287,183176,159938,236673,292726,354086
235288,168623,123909,161425,276970,123757
235289,235854,234269,183176,57748,183876
235290,158536,160974,162655,182394,225055
235291,162655,235715,160974,199198,162765
235292,235616,352902,32082,336221,235524
235293,271551,199197,284547,42693,313431
235294,237524,123909,236207,257291,108855
235295,123909,257291,237524,236207,95972
235296,160974,199198,182394,160417,225055
235297,234698,336221,235870,300082,5391
235298,160974,182394,162655,199198,158536
235299,336220,289090,336221,234269,234698
235300,336254,289003,50644,235105,209122
235301,336223,31836,59057,119193,303180
235302,331116,218028,199372,289003,336254
235303,160974,162655,182394,199198,160417
235304,272143,158536,199198,64329,166581
235305,160974,158536,162655,159034,182394
235306,39894,331116,277107,336254,289003
235307,162655,158536,162765,160417,225055
235308,156355,284985,338339,271400,301030
235309,168623,124228,123909,161425,276970
235310,158536,199198,59758,182394,158082
235311,235616,29953,234698,242596,236338
235312,160974,162655,182394,272143,199198
235313,293301,257291,199844,289126,159762
235314,124350,124194,123757,123289,123290
235315,293513,168564,284154,288528,277492
235316,96210,58580,225010,236610,194289
235317,124194,236444,283392,124177,124748
235318,277107,39894,30389,352979,289003
235319,336254,289003,157478,331116,42567
235320,160974,162655,225055,182394,160417
235321,271551,285342,313431,235440,284547
235322,199197,156560,235230,206934,286161
235323,234698,156964,336221,38455,235870
235324,160974,162655,182394,199198,158536
235325,211442,30760,36162,50644,209122
235326,235616,336221,32082,352902,207848
235327,336254,289003,235105,39894,352979
235328,336254,157478,289003,97530,285849
235329,331116,87213,218028,87215,158541
235330,209122,36162,206415,277107,50644
235331,183176,284339,289090,277492,354086
235332,160974,162655,182394,158536,225055
235333,272143,348111,64329,199198,156624
235334,277107,39894,352979,336254,331116
235335,168623,276970,235804,156625,95972
235336,123289,293062,124350,124748,338340
235337,336223,48403,119193,59057,31836
235338,160974,162655,182394,199198,160417
235339,336245,183176,288440,96210,31805
235340,160974,162655,182394,158536,199198
235341,157078,284442,338350,207982,161602
235342,158536,160974,162655,182394,225055
235343,157478,336254,331116,97530,289003
235344,168623,276970,95972,237524,285379
235345,218028,336254,289003,199372,158541
235346,160974,158536,162655,159034,182394
235347,182394,160974,162655,199198,225055
235348,257291,289126,159762,283996,233717
235349,331116,218028,202355,215613,214753
235350,183176,181585,235854,336220,284339
235351,293513,159275,58619,235443,70215
235352,160974,300470,225055,182394,160417
235353,36162,50644,156279,234481,30760
235354,336220,337192,284096,289090,235854
235355,158536,272143,235230,199197,284547
235356,284985,293114,96755,293050,313996
235357,277107,352979,39894,336254,331116
235358,331116,199474,199372,237822,215613
235359,160974,162655,59758,199198,160417
235360,352979,283009,336254,39894,30389
235361,124749,293050,313602,96755,203890
235362,160974,162655,182394,199198,225055
235363,271261,336223,114456,243328,59057
235364,182394,162655,59758,160974,225055
235365,96210,336245,50504,270607,293513
235366,234698,336221,235870,300082,149612
235367,336245,348112,218331,233688,348093
235368,284985,293114,337735,123909,124748
235369,234698,129591,129165,336223,315105
235370,96210,96244,284583,20691,332198
235371,96210,20691,336245,233842,288440
235372,158536,182394,272143,224658,160974
235373,96210,57616,202476,20691,157375
235374,336223,270229,59057,119193,48403
235375,59057,161801,214206,264771,236553
235376,160974,182394,272143,166580,225055
235377,284547,199197,271551,313431,235440
235378,336245,96210,288440,183176,31805
235379,277107,294107,235105,234308,158772
235380,277492,235854,336220,337192,352901
235381,183176,215993,128260,47854,337192
235382,160974,162655,160417,158082,162765
235383,158536,162655,225055,158082,160417
235384,129434,31520,133160,336380,233658
235385,352979,283009,39894,336254,289003
235386,234698,336221,300082,235870,156964
235387,293050,338340,123289,124350,124176
235388,160974,162655,182394,69331,199198
235389,336254,331116,289003,57966,202381
235390,234698,336221,156964,64409,235870
235391,162655,59758,182394,199198,225055
235392,96210,58580,283764,284583,277067
235393,215613,315146,96141,61594,199372
235394,96210,271262,225010,20691,194289
235395,158536,162655,199198,182394,225055
235396,331116,157478,336254,202381,31927
235397,158536,160974,182394,199198,160417
235398,234698,156964,235870,236338,242596
235399,159019,277107,283009,39894,331116
235400,331116,202355,218028,158541,95913
235401,234698,336221,156964,300082,235870
235402,331116,202355,214753,218028,215613
235403,331116,277107,15064,62465,352979
235404,336254,331116,157478,289003,202427
235405,160974,162655,182394,199198,160417
235406,211442,209122,234481,50644,235105
235407,336221,64409,156964,300082,235870
235408,160974,182394,199198,300470,158536
235409,160974,162655,182394,158536,199198
235410,272143,162655,199198,160974,182394
235411,168623,25325,156625,299152,276970
235412,160974,162655,72254,182394,199198
235413,160974,162655,182394,199198,300470
235414,303565,299841,31520,129434,133160
235415,62464,39894,277107,331116,352979
235416,255354,237822,337611,293513,161872
235417,57748,343256,199474,168564,208981
235418,96210,271262,58580,313920,283764
235419,160974,162655,199198,59758,225055
235420,283009,277107,39894,289003,352979
235421,183176,111043,284339,119534,236904
235422,160974,199198,182394,59758,300470
235423,336245,20691,271262,284583,283764
235424,156560,160417,158536,162655,336476
235425,96210,58580,336245,271262,236610
235426,160974,182394,199198,225055,300470
235427,272143,158536,160417,166581,166580
235428,182394,162655,199198,160974,300470
235429,96210,168416,336245,168401,293513
235430,337192,352901,284096,289090,235854
235431,158536,160974,162655,199198,156025
235432,293301,257291,289126,166377,159762
235433,160974,158536,162655,182394,300470
235434,336223,48403,31836,59057,58837
235435,157478,39894,336254,289003,277107
235436,96210,58580,271262,314848,225010
235437,162655,297949,96812,158536,156808
235438,336220,289090,235616,160142,234698
235439,168623,276970,237524,299152,285379
235440,31836,288320,59057,133160,336223
235441,39894,277107,352979,331116,157478
235442,96210,336245,20691,191911,162107
235443,293513,285377,57748,337143,245161
235444,158536,162655,225055,158082,202557
235445,331116,199474,237822,199372,214753
235446,289003,157478,218028,336254,57966
235447,158536,162655,199198,158082,225055
235448,39894,202320,277107,50494,30389
235449,277107,235105,289003,336254,283009
235450,235616,234269,336221,234698,336220
235451,160974,182394,199198,300470,225055
235452,235616,336221,32082,235524,42223
235453,96210,271262,58580,284773,336245
235454,235616,29953,277491,315105,59057
235455,336254,331116,157478,97530,57966
235456,336254,277107,289003,283009,285908
235457,158536,162655,199198,182394,225055
235458,336221,234269,234698,315105,336220
235459,336245,168401,237822,234281,160748
235460,160974,162655,182394,199198,158536
235461,124350,182256,124734,58891,198817
235462,336245,96210,288440,96127,271262
235463,182394,160974,162655,199198,300470
235464,293301,257291,289126,285719,314356
235465,160974,182394,199198,225055,160417
235466,272143,336476,162765,348111,156447
235467,183176,354086,336220,159938,289090
235468,158536,162655,225055,202557,199198
235469,59057,288320,336223,133160,285663
235470,160974,182394,162655,300470,199198
235471,354086,277492,215674,284096,307779
235472,160974,162655,199198,182394,225055
235473,235105,158331,277107,159019,206415
235474,293513,337143,288528,342452,159275
235475,234698,156964,336221,235870,214631
235476,160974,162655,199198,182394,160417
235477,331116,157478,336254,214258,227867
235478,39894,202320,277107,331116,283009
235479,352979,331116,289003,336254,202320
235480,160974,182394,59758,300470,199198
235481,272143,64329,175040,166581,199198
235482,8497,237822,255354,161872,199474
235483,96210,284773,58580,336245,236610
235484,183176,336245,348112,327984,285533
235485,96210,271262,336245,58580,157375
235486,160974,182394,199198,225055,300470
235487,283009,39894,352979,202320,30389
235488,336220,289090,235616,234267,235854
235489,293301,257291,289126,285524,233717
235490,124228,123757,123909,161425,123818
235491,293513,96210,50504,270607,70215
235492,160974,182394,199198,225055,300470
235493,336221,32082,29953,234269,42223
235494,277107,50494,42567,283009,30389
235495,277107,283009,30389,202320,289003
235496,168623,161425,123818,25325,124228
235497,156619,235230,313431,199197,284547
235498,36162,277107,39894,283009,289003
235499,32082,336221,234698,29953,59681
235500,336223,119193,48403,42298,289186
235501,158536,162655,225055,199198,202557
235502,182394,160974,162655,59758,300470
235503,336221,234698,235616,156964,95716
235504,160974,225055,160417,182394,199198
235505,160974,162655,182394,199198,158536
235506,160974,59758,162655,199198,160417
235507,199198,156808,225055,300470,225463
235508,48403,59057,119193,133160,31836
235509,182394,162655,160974,160417,140324
235510,59057,336223,235824,285333,303180
235511,183176,159938,119534,202388,236673
235512,277107,283009,39894,237385,96877
235513,289090,336221,235616,234269,42770
235514,133160,214206,161506,161801,233595
235515,331116,277713,336254,157478,166322
235516,158536,162655,199198,182394,225055
235517,336254,218028,157478,289003,57966
235518,160974,162655,160417,298310,254489
235519,119534,215674,354086,202388,206735
235520,336220,284096,337192,289090,36399
235521,158536,162655,225055,202557,158082
235522,277107,39894,352979,289003,30389
235523,160974,182394,199198,225055,158082
235524,235616,336221,32082,234698,29953
235525,16470,17080,31520,15306,87224
235526,336221,64409,156964,236338,235870
235527,277492,336220,337192,289090,284096
235528,157478,97530,331116,57966,285849
235529,161506,161801,270799,70830,71035
235530,158536,162655,199198,182394,158082
235531,36162,277107,331116,235105,283009
235532,336254,157478,202381,331116,57966
235533,57748,293513,235443,159275,70215
235534,336245,20691,96127,288440,183176
235535,272143,166581,156447,158536,64329
235536,211442,205958,205824,36162,50644
235537,293513,96210,336245,270607,50504
235538,331116,202355,218028,199474,199372
235539,272143,156447,162765,156560,156624
235540,168623,286321,337435,257291,313602
235541,160974,182394,199198,158536,225055
235542,271262,58580,96210,284583,283764
235543,336221,315105,336223,95716,300082
235544,272143,199198,160417,160974,182394
235545,277107,288827,30389,202320,39894
235546,336221,300082,235870,95716,293218
235547,168623,124228,123818,123909,123757
235548,32082,336221,29953,234698,59681
235549,336254,157478,331116,57404,57966
235550,160974,162655,182394,72254,199198
235551,283009,352979,336254,39894,50494
235552,277107,39894,331116,352979,157478
235553,336221,32082,29953,234698,59681
235554,277107,39894,352979,331116,73413
235555,36162,277107,235105,234858,283009
235556,160974,162655,182394,199198,225055
235557,156964,234698,336221,236338,128707
235558,284985,293114,124748,313996,124337
235559,96210,271262,284773,313920,65991
235560,30389,331116,202320,352979,73506
235561,336223,30611,303180,59057,285663
235562,95716,234698,271261,336223,157076
235563,336221,234698,336223,95716,214474
235564,336254,331116,289003,157478,57404
235565,352979,206415,235105,336254,289003
235566,336245,111043,233688,285533,348112
235567,331116,336254,289003,277107,36162
235568,160974,199198,225055,182394,160417
235569,336254,157478,289003,57966,285849
235570,293301,257291,289126,233717,236220
235571,160974,182394,199198,225055,300470
235572,160974,162655,182394,300470,160417
235573,58619,124129,57748,70215,293513
235574,234698,289090,95716,336220,235870
235575,277107,39894,352979,30389,331116
235576,293114,338339,284985,156355,272218
235577,293513,96210,50504,270607,336245
235578,124350,123757,123290,123289,124748
235579,336221,234698,236338,235870,64409
235580,331116,157478,336254,166322,57966
235581,336220,234814,289090,234267,284096
235582,293050,123289,124350,293062,124176
235583,160974,162655,59758,199198,166580
235584,39894,352979,30389,283009,289003
235585,183176,348112,336245,211393,160096
235586,158536,199198,182394,225055,59758
235587,336220,235616,336221,277491,234698
235588,96210,271262,284773,236610,236566
235589,257291,236220,233717,202289,71076
235590,277107,39894,50494,159019,202320
235591,293513,337143,288528,205869,159275
235592,50644,36162,234481,277107,156279
235593,272143,199198,235715,160974,160417
235594,215674,235854,206735,336220,119534
235595,31520,133160,57428,58569,161506
235596,336221,336223,352983,315105,271261
235597,234698,336221,64409,156964,300082
235598,160974,158536,199198,158082,300470
235599,233717,257291,299945,272143,313431
235600,20691,336245,348109,96210,352265
235601,39894,352979,283009,30389,289003
235602,160974,199198,182394,160417,225055
235603,283009,39894,30389,289003,202320
235604,160974,182394,199198,225055,160417
235605,124350,123289,123757,124194,236444
235606,234698,336221,156964,64409,235870
235607,160974,162655,182394,199198,225055
235608,293513,50504,96986,96210,285377
235609,361742,336221,234698,95716,300082
235610,160974,182394,199198,225055,300470
235611,234698,336221,235870,300082,214631
235612,277107,362914,39894,283009,289003
235613,31520,129434,303565,286128,209653
235614,119193,48403,31836,59057,133160
235615,336245,96210,283437,288440,271262
235616,331116,218028,202355,271061,95531
235617,96210,271262,225010,284773,65991
235618,293050,338340,96480,123826,124176
235619,160974,162655,182394,199198,59758
235620,158536,162655,199198,182394,300470
235621,336221,272188,235616,32082,234698
235622,160974,182394,199198,225055,160417
235623,277107,331116,218355,207758,237385
235624,158536,162655,199198,182394,158082
235625,158536,162655,199198,272143,160417
235626,331116,218028,97530,336250,199372
235627,352979,39894,331116,30389,202320
235628,336254,289003,331116,97530,57966
235629,160974,162655,182394,42630,58337
235630,257291,337435,159762,162296,233717
235631,162817,168637,337143,208970,57748
235632,124194,124177,123909,283392,95977
235633,160974,162655,225055,182394,300470
235634,160974,158536,162655,199198,300470
235635,336223,119193,59057,48403,270229
235636,272143,158536,156447,162765,198659
235637,156964,234698,336221,300082,236338
235638,183176,181585,159938,285414,236904
235639,336254,157478,331116,289003,202381
235640,234698,156964,336221,300082,235870
235641,160974,162655,158536,225055,199198
235642,160974,182394,199198,158536,225055
235643,160974,162655,182394,158536,199198
235644,160974,162655,182394,199198,158536
235645,331116,218028,158541,202355,214753
235646,336221,156964,236338,235870,300082
235647,336223,271261,315105,119193,95716
235648,183176,181585,353673,284339,119534
235649,283009,39894,352979,331116,289003
235650,277107,331116,39894,62465,352979
235651,160974,182394,199198,225055,300470
235652,160974,225055,158536,160417,158082
235653,336254,277107,39894,283009,289003
235654,336220,277492,289090,352901,235854
235655,284339,159938,289090,119534,128260
235656,211732,157478,331116,289003,207603
235657,123757,124350,123289,123290,124352
235658,39894,202320,202381,207603,57966
235659,289003,331116,157478,57966,202381
235660,160974,182394,199198,225055,300470
235661,336221,234698,95716,64409,235870
235662,20691,271262,236566,58580,236610
235663,293513,70215,57748,162817,161580
235664,235616,336221,29953,234698,235870
235665,234698,156964,336221,242596,235870
235666,331116,218028,336254,157478,271319
235667,96210,58580,336245,96586,20691
235668,354086,277492,336220,289090,337192
235669,293114,313996,338340,123909,96755
235670,331116,336254,157478,299764,199372
235671,293114,96755,272218,160940,284985
235672,288528,199474,342452,57748,293513
235673,336254,157478,331116,207603,206785
235674,271262,58580,96210,284583,288794
235675,158536,162655,199198,225055,202557
235676,96210,271262,20691,58580,225010
235677,162655,199198,59758,160417,254489
235678,234698,336221,300082,214631,95716
235679,160974,182394,199198,225055,158536
235680,25325,156625,276970,277068,233420
235681,277107,36162,50644,234308,158772
235682,277107,331116,202320,336254,289003
235683,336220,354086,235854,166440,307779
235684,336223,119193,48403,59057,235824
235685,160974,225055,160417,158082,158536
235686,277107,39894,331116,289003,30389
235687,160974,182394,162655,158536,199198
235688,331116,166322,289003,336254,202381
235689,62464,59057,181873,214206,161801
235690,277107,202320,283009,206415,39894
235691,336220,277492,307779,289090,215674
235692,96210,271262,236566,283764,313920
235693,59057,288320,63307,30611,235824
235694,158536,162655,199198,225055,300470
235695,336221,234698,64409,156964,235616
235696,168623,161425,25325,123818,36394
235697,336245,96210,348112,337441,348093
235698,233717,257291,42883,276946,159473
235699,96210,270607,336245,245161,50504
235700,123818,123909,276970,123757,257291
235701,336220,235616,289090,234698,234267
235702,59057,214206,133160,161506,63307
235703,39894,283009,352979,336254,202320
235704,272143,162655,59758,300470,284901
235705,336245,288440,271262,58580,277067
235706,336245,288440,96127,233742,300234
235707,289003,336254,36162,331116,235105
235708,235616,336221,32082,203199,161191
235709,202320,277107,157478,331116,50494
235710,233717,257291,159762,284312,157702
235711,277107,36162,206415,158772,199475
235712,235616,32082,336221,42960,42770
235713,293114,284985,293050,337735,313996
235714,39894,277107,202320,331116,336254
235715,284985,337735,293114,123613,272218
235716,160974,158536,162655,182394,300470
235717,277107,331116,336254,283009,50494
235718,160974,182394,300470,225055,297949
235719,168838,315146,96141,255354,237822
235720,162655,182394,160974,160417,300470
235721,181585,128260,354086,159938,119534
235722,48403,119193,59057,159190,129165
235723,182394,162655,199198,160974,59758
235724,235616,289090,235524,336220,160142
235725,288440,20691,233688,183176,96210
235726,336254,331116,289003,277107,202381
235727,289090,235616,336221,234698,234269
235728,160974,182394,199198,225055,300470
235729,158536,162655,182394,199198,300470
235730,336220,36399,289090,235854,165989
235731,160974,182394,199198,225055,300470
235732,336380,255345,124353,299841,198199
235733,277107,39894,352979,30389,202320
235734,235105,352979,30389,336254,283009
235735,160974,182394,162655,199198,300470
235736,96210,58580,194289,225010,313920
235737,168623,276970,123909,285379,299152
235738,162655,158536,225055,202557,160417
235739,183176,207828,236904,119534,289090
235740,16129,160974,162655,300470,182394
235741,272143,160974,199198,182394,160417
235742,257291,32750,313602,233717,156723
235743,87215,158541,202355,199372,87213
235744,277107,352979,283009,336254,202320
235745,159019,235105,331116,158772,277107
235746,301030,214474,338339,30730,240233
235747,234698,235616,95716,235870,32082
235748,123289,31707,124350,124194,168623
235749,293513,57748,58619,245161,270607
235750,336221,234698,336223,315105,156964
235751,158536,175040,273395,324823,285343
235752,36162,235105,277107,289003,336254
235753,160974,59758,199198,160417,225055
235754,336254,331116,157478,289003,57966
235755,234698,235616,32082,95716,315105
235756,158536,162655,199198,182394,225055
235757,183176,159938,119534,128260,181585
235758,293301,257291,233717,285719,159762
235759,277107,235105,30389,331116,283009
235760,336245,96210,32088,286077,283116
235761,160974,59758,162655,160417,16129
235762,182394,162655,160974,300470,160417
235763,293301,257291,159762,233717,289126
235764,293513,57748,336934,58619,166129
235765,277107,206415,202320,39894,50494
235766,124734,123289,124748,124194,123909
235767,293513,285377,336934,245161,57748
235768,183176,118391,159938,128260,336220
235769,158536,162655,199198,182394,59758
235770,336221,235616,234698,234269,336220
235771,197151,124194,158915,283392,124748
235772,277107,283009,277713,39894,331116
235773,183176,284339,181585,119534,111043
235774,277107,39894,352979,283009,331116
235775,272143,175040,156560,182394,198659
235776,235616,336221,208531,214658,161191
235777,158536,158082,59758,160417,156808
235778,336221,234698,235616,235870,336220
235779,157478,166322,234195,331116,57966
235780,183176,111043,181585,129799,224354
235781,36162,30760,277107,234308,234481
235782,277107,283009,352979,289003,39894
235783,158536,162655,199198,182394,225055
235784,160974,199198,182394,59758,158536
235785,158536,162655,199198,182394,300470
235786,160974,182394,199198,225055,300470
235787,277107,352979,235105,331116,283009
235788,336254,97530,289003,57966,285849
235789,158536,162655,199198,182394,300470
235790,277107,39894,283009,202320,289003
235791,211442,36162,205824,209122,30760
235792,160974,182394,199198,225055,300470
235793,183176,159938,307779,215674,277492
235794,293050,96480,123289,124734,124350
235795,235616,29953,59681,242596,64409
235796,336254,277107,289003,39894,352979
235797,160974,182394,199198,225055,160417
235798,160974,162655,182394,199198,158536
235799,277107,331116,73506,202320,39894
235800,336254,157478,199372,57966,277107
235801,160974,158536,162655,59758,182394
235802,336221,234698,95716,119193,235870
235803,237822,255354,160748,161872,160557
235804,160974,199198,182394,225055,300470
235805,36162,277107,50644,205958,205824
235806,158536,162655,199198,182394,158082
235807,235105,352979,283009,336254,206415
235808,336223,48403,119193,31836,299871
235809,235616,336221,161191,29953,32082
235810,277491,277492,337192,234267,284096
235811,277492,284096,235854,336220,70591
235812,183176,120967,47854,224354,119488
235813,336223,48403,59057,119193,31836
235814,233717,257291,156654,293301,276946
235815,336220,337192,277491,235854,235616
235816,293513,96210,336245,235287,96986
235817,336220,337192,289090,284096,156843
235818,293513,57748,285377,271262,270607
235819,202355,214753,199474,215613,158541
235820,64409,156964,315105,235870,300082
235821,96210,225010,194289,65991,236610
235822,234698,336221,315105,300082,336223
235823,235105,352979,336254,285908,158772
235824,277107,283009,39894,331116,289003
235825,168623,123757,123909,25325,123818
235826,73506,50494,30389,202320,352979
235827,158536,182394,160417,225055,156808
235828,39894,277107,352979,336254,331116
235829,160974,162655,158536,182394,337082
235830,288528,337143,199474,293513,156713
235831,160974,162655,158536,182394,159034
235832,183176,233688,215993,234006,208150
235833,160974,182394,199198,225055,300470
235834,336245,96210,20691,183176,96103
235835,199198,182394,158536,160974,225055
235836,168623,276970,95972,285379,236207
235837,160974,162655,182394,59758,199198
235838,336223,119193,59057,48403,337442
235839,237822,161872,337611,255354,199474
235840,336220,337192,289090,284096,235854
235841,336221,315105,300082,95716,235870
235842,336220,159938,285414,119534,128260
235843,96210,58580,225010,313920,283764
235844,225010,293513,285377,65991,285675
235845,336220,119534,159938,307779,277492
235846,140659,133160,59057,161506,285663
235847,158541,218028,202355,61594,214753
235848,206571,206415,235105,158772,202320
235849,202320,352979,277107,336254,331116
235850,277107,283009,352979,336254,235105
235851,158536,160417,182394,59758,158082
235852,20691,271262,284773,236610,285377
235853,277107,331116,283009,336254,39894
235854,235616,29953,95716,235870,236338
235855,183176,233688,283505,111043,234006
235856,286128,336380,255345,198199,348113
235857,59057,31836,288320,133160,235804
235858,336220,354086,289090,277492,119534
235859,124194,236444,123289,283392,124350
235860,277107,352979,336254,331116,283009
235861,283505,234006,208150,111043,160096
235862,20691,271262,283764,284773,236596
235863,337143,159275,202652,57748,74722
235864,158536,225055,160417,300470,202557
235865,183176,111043,215993,234006,283505
235866,288320,59057,31836,63307,161506
235867,160974,162655,260642,199855,160417
